SO2,CO,NO2,SO4
1.06465E-05,1.07662E-05,1.08727E-05,1.0961E-05
1.06191E-05,1.07443E-05,1.08571E-05,1.09524E-05
1.05913E-05,1.07219E-05,1.08408E-05,1.09432E-05
1.0563E-05,1.06989E-05,1.0824E-05,1.09333E-05
1.05344E-05,1.06755E-05,1.08066E-05,1.09228E-05
1.05053E-05,1.06516E-05,1.07886E-05,1.09117E-05
1.04759E-05,1.06273E-05,1.07701E-05,1.08999E-05
1.04461E-05,1.06024E-05,1.0751E-05,1.08875E-05
1.04159E-05,1.05771E-05,1.07314E-05,1.08744E-05
1.03854E-05,1.05513E-05,1.07112E-05,1.08607E-05
1.03545E-05,1.05251E-05,1.06905E-05,1.08464E-05
1.03232E-05,1.04984E-05,1.06692E-05,1.08314E-05
1.02916E-05,1.04714E-05,1.06474E-05,1.08159E-05
1.02597E-05,1.04439E-05,1.06251E-05,1.07997E-05
1.02275E-05,1.04159E-05,1.06023E-05,1.07829E-05
1.0195E-05,1.03876E-05,1.0579E-05,1.07655E-05
1.01622E-05,1.03589E-05,1.05552E-05,1.07475E-05
1.0129E-05,1.03298E-05,1.05308E-05,1.07289E-05
1.00957E-05,1.03003E-05,1.0506E-05,1.07097E-05
1.0062E-05,1.02704E-05,1.04808E-05,1.06899E-05
1.00281E-05,1.02402E-05,1.0455E-05,1.06695E-05
9.99394E-06,1.02097E-05,1.04288E-05,1.06486E-05
9.95954E-06,1.01788E-05,1.04022E-05,1.06271E-05
9.92492E-06,1.01475E-05,1.03751E-05,1.06051E-05
9.89007E-06,1.0116E-05,1.03476E-05,1.05825E-05
9.85502E-06,1.00841E-05,1.03196E-05,1.05593E-05
9.81976E-06,1.0052E-05,1.02913E-05,1.05356E-05
9.78432E-06,1.00195E-05,1.02625E-05,1.05114E-05
9.74869E-06,9.98677E-06,1.02334E-05,1.04867E-05
9.71289E-06,9.95376E-06,1.02038E-05,1.04615E-05
9.67693E-06,9.92048E-06,1.01739E-05,1.04357E-05
9.64081E-06,9.88695E-06,1.01436E-05,1.04095E-05
9.60455E-06,9.85317E-06,1.0113E-05,1.03828E-05
9.56815E-06,9.81916E-06,1.0082E-05,1.03556E-05
9.53162E-06,9.78492E-06,1.00507E-05,1.0328E-05
9.49497E-06,9.75047E-06,1.0019E-05,1.02999E-05
9.45822E-06,9.71581E-06,9.98705E-06,1.02713E-05
9.42136E-06,9.68095E-06,9.95477E-06,1.02423E-05
9.38441E-06,9.64591E-06,9.92219E-06,1.02129E-05
9.34737E-06,9.61069E-06,9.88933E-06,1.01831E-05
9.31025E-06,9.57529E-06,9.85619E-06,1.01529E-05
9.27307E-06,9.53974E-06,9.82278E-06,1.01223E-05
9.23583E-06,9.50403E-06,9.78911E-06,1.00913E-05
9.19853E-06,9.46818E-06,9.75519E-06,1.00599E-05
9.16118E-06,9.4322E-06,9.72103E-06,1.00281E-05
9.1238E-06,9.3961E-06,9.68665E-06,9.99604E-06
9.08639E-06,9.35987E-06,9.65204E-06,9.9636E-06
9.04895E-06,9.32354E-06,9.61723E-06,9.93084E-06
9.01149E-06,9.28711E-06,9.58222E-06,9.89775E-06
8.97403E-06,9.25059E-06,9.54701E-06,9.86436E-06
8.93656E-06,9.21398E-06,9.51163E-06,9.83066E-06
8.8991E-06,9.1773E-06,9.47607E-06,9.79668E-06
8.86164E-06,9.14055E-06,9.44036E-06,9.76242E-06
8.8242E-06,9.10375E-06,9.40449E-06,9.7279E-06
8.78679E-06,9.06689E-06,9.36848E-06,9.69311E-06
8.7494E-06,9.02998E-06,9.33233E-06,9.65809E-06
8.71204E-06,8.99304E-06,9.29606E-06,9.62282E-06
8.67473E-06,8.95607E-06,9.25967E-06,9.58734E-06
8.63746E-06,8.91908E-06,9.22317E-06,9.55164E-06
8.60024E-06,8.88208E-06,9.18658E-06,9.51573E-06
8.56308E-06,8.84506E-06,9.1499E-06,9.47964E-06
8.52598E-06,8.80804E-06,9.11313E-06,9.44336E-06
8.48895E-06,8.77103E-06,9.07629E-06,9.4069E-06
8.45198E-06,8.73403E-06,9.03938E-06,9.37029E-06
8.4151E-06,8.69704E-06,9.00242E-06,9.33352E-06
8.37829E-06,8.66008E-06,8.96541E-06,9.29661E-06
8.34156E-06,8.62315E-06,8.92835E-06,9.25957E-06
8.30493E-06,8.58625E-06,8.89127E-06,9.2224E-06
8.26839E-06,8.5494E-06,8.85415E-06,9.18512E-06
8.23194E-06,8.51259E-06,8.81702E-06,9.14773E-06
8.1956E-06,8.47583E-06,8.77987E-06,9.11025E-06
8.15936E-06,8.43913E-06,8.74271E-06,9.07268E-06
8.12323E-06,8.40249E-06,8.70556E-06,9.03504E-06
8.08721E-06,8.36592E-06,8.66842E-06,8.99732E-06
8.0513E-06,8.32941E-06,8.63129E-06,8.95955E-06
8.01551E-06,8.29299E-06,8.59418E-06,8.92172E-06
7.97984E-06,8.25664E-06,8.5571E-06,8.88385E-06
7.9443E-06,8.22038E-06,8.52005E-06,8.84595E-06
7.90888E-06,8.18421E-06,8.48305E-06,8.80802E-06
7.87359E-06,8.14813E-06,8.44608E-06,8.77007E-06
7.83843E-06,8.11215E-06,8.40917E-06,8.73211E-06
7.8034E-06,8.07627E-06,8.37231E-06,8.69414E-06
7.76851E-06,8.04049E-06,8.33552E-06,8.65618E-06
7.73376E-06,8.00482E-06,8.29879E-06,8.61823E-06
7.69915E-06,7.96927E-06,8.26213E-06,8.58029E-06
7.66468E-06,7.93382E-06,8.22555E-06,8.54239E-06
7.63036E-06,7.8985E-06,8.18904E-06,8.50451E-06
7.59618E-06,7.86329E-06,8.15263E-06,8.46667E-06
7.56214E-06,7.8282E-06,8.1163E-06,8.42887E-06
7.52826E-06,7.79325E-06,8.08006E-06,8.39112E-06
7.49453E-06,7.75842E-06,8.04393E-06,8.35343E-06
7.46095E-06,7.72372E-06,8.00789E-06,8.3158E-06
7.42752E-06,7.68915E-06,7.97196E-06,8.27824E-06
7.39424E-06,7.65472E-06,7.93614E-06,8.24075E-06
7.36112E-06,7.62042E-06,7.90044E-06,8.20334E-06
7.32816E-06,7.58627E-06,7.86484E-06,8.16601E-06
7.29536E-06,7.55226E-06,7.82937E-06,8.12877E-06
7.26271E-06,7.51839E-06,7.79402E-06,8.09162E-06
7.23022E-06,7.48466E-06,7.75879E-06,8.05457E-06
7.19789E-06,7.45108E-06,7.72369E-06,8.01762E-06
7.16573E-06,7.41765E-06,7.68872E-06,7.98078E-06
7.13372E-06,7.38437E-06,7.65389E-06,7.94404E-06
7.10187E-06,7.35124E-06,7.61919E-06,7.90743E-06
7.07019E-06,7.31826E-06,7.58462E-06,7.87092E-06
7.03867E-06,7.28543E-06,7.5502E-06,7.83454E-06
7.00732E-06,7.25276E-06,7.51592E-06,7.79829E-06
6.97613E-06,7.22024E-06,7.48178E-06,7.76216E-06
6.9451E-06,7.18788E-06,7.44778E-06,7.72616E-06
6.91423E-06,7.15567E-06,7.41394E-06,7.6903E-06
6.88353E-06,7.12363E-06,7.38024E-06,7.65458E-06
6.853E-06,7.09174E-06,7.34669E-06,7.61899E-06
6.82263E-06,7.06001E-06,7.3133E-06,7.58355E-06
6.79243E-06,7.02844E-06,7.28006E-06,7.54825E-06
6.76239E-06,6.99703E-06,7.24697E-06,7.5131E-06
6.73252E-06,6.96578E-06,7.21404E-06,7.47809E-06
6.70281E-06,6.93469E-06,7.18126E-06,7.44324E-06
6.67327E-06,6.90377E-06,7.14865E-06,7.40854E-06
6.64389E-06,6.87301E-06,7.11619E-06,7.374E-06
6.61468E-06,6.84241E-06,7.08389E-06,7.33961E-06
6.58564E-06,6.81197E-06,7.05175E-06,7.30538E-06
6.55676E-06,6.78169E-06,7.01977E-06,7.27131E-06
6.52804E-06,6.75158E-06,6.98795E-06,7.23741E-06
6.4995E-06,6.72163E-06,6.9563E-06,7.20366E-06
6.47112E-06,6.69185E-06,6.92481E-06,7.17008E-06
6.4429E-06,6.66222E-06,6.89348E-06,7.13666E-06
6.41485E-06,6.63277E-06,6.86231E-06,7.10341E-06
6.38697E-06,6.60347E-06,6.83131E-06,7.07032E-06
6.35925E-06,6.57434E-06,6.80047E-06,7.0374E-06
6.3317E-06,6.54538E-06,6.7698E-06,7.00465E-06
6.30431E-06,6.51657E-06,6.73929E-06,6.97207E-06
6.27709E-06,6.48793E-06,6.70895E-06,6.93966E-06
6.25003E-06,6.45946E-06,6.67877E-06,6.90742E-06
6.22314E-06,6.43115E-06,6.64875E-06,6.87534E-06
6.19641E-06,6.403E-06,6.61891E-06,6.84344E-06
6.16985E-06,6.37502E-06,6.58922E-06,6.81171E-06
6.14346E-06,6.3472E-06,6.5597E-06,6.78015E-06
6.11723E-06,6.31954E-06,6.53035E-06,6.74876E-06
6.09117E-06,6.29205E-06,6.50116E-06,6.71754E-06
6.06527E-06,6.26472E-06,6.47214E-06,6.68649E-06
6.03953E-06,6.23756E-06,6.44329E-06,6.65561E-06
6.01397E-06,6.21056E-06,6.41459E-06,6.62491E-06
5.98856E-06,6.18372E-06,6.38607E-06,6.59438E-06
5.96332E-06,6.15704E-06,6.35771E-06,6.56401E-06
5.93825E-06,6.13053E-06,6.32951E-06,6.53382E-06
5.91334E-06,6.10419E-06,6.30148E-06,6.5038E-06
5.8886E-06,6.078E-06,6.27361E-06,6.47396E-06
5.86403E-06,6.05198E-06,6.24591E-06,6.44428E-06
5.83962E-06,6.02612E-06,6.21837E-06,6.41477E-06
5.81537E-06,6.00043E-06,6.19099E-06,6.38544E-06
5.79129E-06,5.9749E-06,6.16378E-06,6.35627E-06
5.76738E-06,5.94953E-06,6.13674E-06,6.32727E-06
5.74363E-06,5.92432E-06,6.10986E-06,6.29845E-06
5.72004E-06,5.89928E-06,6.08314E-06,6.26979E-06
5.69663E-06,5.8744E-06,6.05658E-06,6.2413E-06
5.67338E-06,5.84968E-06,6.03019E-06,6.21298E-06
5.65029E-06,5.82513E-06,6.00396E-06,6.18483E-06
5.62737E-06,5.80074E-06,5.9779E-06,6.15685E-06
5.60462E-06,5.77651E-06,5.952E-06,6.12904E-06
5.58203E-06,5.75245E-06,5.92626E-06,6.10139E-06
5.55961E-06,5.72855E-06,5.90068E-06,6.07391E-06
5.53736E-06,5.70481E-06,5.87527E-06,6.0466E-06
5.51527E-06,5.68124E-06,5.85002E-06,6.01946E-06
5.49335E-06,5.65783E-06,5.82494E-06,5.99248E-06
5.47159E-06,5.63458E-06,5.80001E-06,5.96567E-06
5.45001E-06,5.6115E-06,5.77525E-06,5.93902E-06
5.42859E-06,5.58858E-06,5.75066E-06,5.91254E-06
5.40733E-06,5.56583E-06,5.72622E-06,5.88623E-06
5.38625E-06,5.54324E-06,5.70195E-06,5.86008E-06
5.36533E-06,5.52081E-06,5.67784E-06,5.8341E-06
5.34458E-06,5.49854E-06,5.6539E-06,5.80828E-06
5.32399E-06,5.47645E-06,5.63011E-06,5.78263E-06
5.30358E-06,5.45451E-06,5.60649E-06,5.75714E-06
5.28333E-06,5.43274E-06,5.58304E-06,5.73182E-06
5.26325E-06,5.41113E-06,5.55974E-06,5.70666E-06
5.24333E-06,5.38969E-06,5.53661E-06,5.68167E-06
5.22359E-06,5.36841E-06,5.51364E-06,5.65684E-06
5.20401E-06,5.3473E-06,5.49084E-06,5.63218E-06
5.1846E-06,5.32635E-06,5.46819E-06,5.60768E-06
5.16535E-06,5.30557E-06,5.44572E-06,5.58334E-06
5.14628E-06,5.28495E-06,5.4234E-06,5.55917E-06
5.12737E-06,5.2645E-06,5.40125E-06,5.53516E-06
5.10863E-06,5.24421E-06,5.37926E-06,5.51132E-06
5.09006E-06,5.22409E-06,5.35743E-06,5.48764E-06
5.07165E-06,5.20413E-06,5.33577E-06,5.46412E-06
5.05342E-06,5.18434E-06,5.31428E-06,5.44077E-06
5.03535E-06,5.16471E-06,5.29294E-06,5.41758E-06
5.01745E-06,5.14525E-06,5.27177E-06,5.39456E-06
4.99971E-06,5.12595E-06,5.25077E-06,5.3717E-06
4.98215E-06,5.10682E-06,5.22993E-06,5.34901E-06
4.96475E-06,5.08786E-06,5.20925E-06,5.32648E-06
4.94751E-06,5.06906E-06,5.18874E-06,5.30411E-06
4.93045E-06,5.05042E-06,5.16839E-06,5.28191E-06
4.91355E-06,5.03195E-06,5.1482E-06,5.25987E-06
4.89682E-06,5.01365E-06,5.12819E-06,5.238E-06
4.88025E-06,4.99551E-06,5.10833E-06,5.21629E-06
4.86385E-06,4.97753E-06,5.08864E-06,5.19475E-06
4.84762E-06,4.95972E-06,5.06911E-06,5.17337E-06
4.83155E-06,4.94208E-06,5.04975E-06,5.15216E-06
4.81565E-06,4.9246E-06,5.03055E-06,5.13111E-06
4.79992E-06,4.90729E-06,5.01152E-06,5.11023E-06
4.78434E-06,4.89014E-06,4.99265E-06,5.08951E-06
4.76894E-06,4.87315E-06,4.97395E-06,5.06896E-06
4.7537E-06,4.85633E-06,4.95541E-06,5.04857E-06
4.73862E-06,4.83967E-06,4.93704E-06,5.02835E-06
4.72371E-06,4.82318E-06,4.91883E-06,5.0083E-06
4.70896E-06,4.80685E-06,4.90078E-06,4.98841E-06
4.69437E-06,4.79069E-06,4.8829E-06,4.96868E-06
4.67995E-06,4.77469E-06,4.86518E-06,4.94912E-06
4.66569E-06,4.75885E-06,4.84763E-06,4.92972E-06
4.65159E-06,4.74317E-06,4.83024E-06,4.91049E-06
4.63765E-06,4.72766E-06,4.81302E-06,4.89143E-06
4.62388E-06,4.71231E-06,4.79595E-06,4.87253E-06
4.61026E-06,4.69712E-06,4.77905E-06,4.8538E-06
4.59681E-06,4.68209E-06,4.76232E-06,4.83523E-06
4.58352E-06,4.66722E-06,4.74575E-06,4.81683E-06
4.57038E-06,4.65251E-06,4.72933E-06,4.79859E-06
4.55741E-06,4.63797E-06,4.71309E-06,4.78051E-06
4.54459E-06,4.62358E-06,4.697E-06,4.7626E-06
4.53193E-06,4.60936E-06,4.68108E-06,4.74486E-06
4.51943E-06,4.59529E-06,4.66531E-06,4.72728E-06
4.50708E-06,4.58138E-06,4.64971E-06,4.70986E-06
4.49489E-06,4.56763E-06,4.63427E-06,4.6926E-06
4.48286E-06,4.55403E-06,4.61898E-06,4.67551E-06
4.47098E-06,4.5406E-06,4.60386E-06,4.65859E-06
4.45926E-06,4.52732E-06,4.5889E-06,4.64182E-06
4.44769E-06,4.51419E-06,4.57409E-06,4.62522E-06
4.43627E-06,4.50122E-06,4.55945E-06,4.60878E-06
4.425E-06,4.4884E-06,4.54495E-06,4.59249E-06
4.41388E-06,4.47574E-06,4.53062E-06,4.57637E-06
4.40292E-06,4.46323E-06,4.51644E-06,4.56041E-06
4.3921E-06,4.45087E-06,4.50242E-06,4.54461E-06
4.38143E-06,4.43866E-06,4.48855E-06,4.52897E-06
4.37091E-06,4.4266E-06,4.47484E-06,4.51349E-06
4.36054E-06,4.41469E-06,4.46127E-06,4.49816E-06
4.35031E-06,4.40293E-06,4.44786E-06,4.48299E-06
4.34022E-06,4.39132E-06,4.4346E-06,4.46797E-06
4.33028E-06,4.37985E-06,4.42149E-06,4.4531E-06
4.32048E-06,4.36852E-06,4.40852E-06,4.43839E-06
4.31082E-06,4.35734E-06,4.3957E-06,4.42383E-06
4.3013E-06,4.3463E-06,4.38303E-06,4.40942E-06
4.29191E-06,4.3354E-06,4.3705E-06,4.39516E-06
4.28266E-06,4.32463E-06,4.35811E-06,4.38105E-06
4.27355E-06,4.31401E-06,4.34587E-06,4.36708E-06
4.26456E-06,4.30351E-06,4.33376E-06,4.35325E-06
4.25571E-06,4.29315E-06,4.32178E-06,4.33956E-06
4.24698E-06,4.28292E-06,4.30994E-06,4.32602E-06
4.23838E-06,4.27281E-06,4.29823E-06,4.3126E-06
4.2299E-06,4.26283E-06,4.28664E-06,4.29932E-06
4.22153E-06,4.25297E-06,4.27518E-06,4.28617E-06
4.21329E-06,4.24322E-06,4.26384E-06,4.27314E-06
4.20515E-06,4.23359E-06,4.25261E-06,4.26023E-06
4.19712E-06,4.22407E-06,4.2415E-06,4.24743E-06
4.18919E-06,4.21464E-06,4.23049E-06,4.23475E-06
4.18135E-06,4.20532E-06,4.21958E-06,4.22217E-06
4.17361E-06,4.19608E-06,4.20876E-06,4.20969E-06
4.16594E-06,4.18693E-06,4.19803E-06,4.19729E-06
4.15835E-06,4.17785E-06,4.18737E-06,4.18497E-06
4.15083E-06,4.16883E-06,4.17678E-06,4.17272E-06
4.14335E-06,4.15987E-06,4.16623E-06,4.16053E-06
4.13592E-06,4.15094E-06,4.15573E-06,4.14837E-06
4.1285E-06,4.14203E-06,4.14525E-06,4.13624E-06
4.1211E-06,4.13313E-06,4.13476E-06,4.1241E-06
4.11367E-06,4.1242E-06,4.12425E-06,4.11195E-06
4.1062E-06,4.11522E-06,4.11369E-06,4.09973E-06
4.09865E-06,4.10616E-06,4.10304E-06,4.08743E-06
4.09098E-06,4.09697E-06,4.09226E-06,4.075E-06
4.08315E-06,4.08761E-06,4.0813E-06,4.06237E-06
4.0751E-06,4.07802E-06,4.07009E-06,4.04949E-06
4.06675E-06,4.0681E-06,4.05855E-06,4.03627E-06
4.058E-06,4.05778E-06,4.04658E-06,4.02261E-06
4.04873E-06,4.04691E-06,4.03404E-06,4.00836E-06
4.03879E-06,4.03533E-06,4.02077E-06,3.99335E-06
4.02796E-06,4.02282E-06,4.00654E-06,3.97735E-06
4.01596E-06,4.0091E-06,3.99104E-06,3.96005E-06
4.00242E-06,3.99376E-06,3.97387E-06,3.94102E-06
